,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,cluster,crossing_boolean
542,202.42499,0.0,0.0,0.0,0.0,205.16608,0.0,183.09778,180.9801,58.6262,0.0,65.4236,0.0,119.866684,0.0,0.0,0.0,63.007538,59.88959,9.422971,0.0,0.0,41.96825,0.0,1.2724379,0.0,0.0,54.432877,0.0,0.0,0.0,49.154396,0.0,0.0,61.162262,0.0,0.0,0.0,0.0,0.0,0.0,211.19862,0.0,55.615196,118.199646,47.535107,44.83555,0.0,0.0,8.664704,197.70653,199.66988,0.0,0.0,119.073586,46.430885,49.275253,0.0,80.78448,0.0,27.954365,67.86035,0.0,0.0,28,1
691,202.4247,0.0,0.0,0.0,0.0,205.16577,0.0,183.09752,180.97984,58.626118,0.0,65.42351,0.0,119.8665,0.0,0.0,0.0,63.00745,59.889496,9.422957,0.0,0.0,41.968193,0.0,1.2724359,0.0,0.0,54.432796,0.0,0.0,0.0,49.154324,0.0,0.0,61.162178,0.0,0.0,0.0,0.0,0.0,0.0,211.19832,0.0,55.615112,118.19948,47.535034,44.83548,0.0,0.0,8.664699,197.70624,199.66959,0.0,0.0,119.07341,46.430817,49.275177,0.0,80.78436,0.0,27.954325,67.86026,0.0,0.0,28,1
948,202.39748,0.0,0.0,0.0,0.0,205.13818,0.0,183.07297,180.95547,58.61832,0.0,65.41472,0.0,119.85036,0.0,0.0,0.0,62.998966,59.88143,9.421659,0.0,0.0,41.962574,0.0,1.2722625,0.0,0.0,54.425438,0.0,0.0,0.0,49.147655,0.0,0.0,61.153934,0.0,0.0,0.0,0.0,0.0,0.0,211.1699,0.0,55.607563,118.183624,47.528667,44.829517,0.0,0.0,8.663513,197.67963,199.64278,0.0,0.0,119.057434,46.424587,49.268517,0.0,80.773476,0.0,27.950537,67.851166,0.0,0.0,28,1
990,202.40761,0.0,0.0,0.0,0.0,205.14845,0.0,183.0821,180.96454,58.62122,0.0,65.417984,0.0,119.85637,0.0,0.0,0.0,63.00212,59.88443,9.422143,0.0,0.0,41.964664,0.0,1.2723267,0.0,0.0,54.428177,0.0,0.0,0.0,49.150135,0.0,0.0,61.157,0.0,0.0,0.0,0.0,0.0,0.0,211.18048,0.0,55.61037,118.18952,47.531036,44.831738,0.0,0.0,8.663951,197.68951,199.65276,0.0,0.0,119.06338,46.426907,49.270996,0.0,80.77753,0.0,27.951946,67.854546,0.0,0.0,28,1
991,202.40242,0.0,0.0,0.0,0.0,205.14319,0.0,183.07742,180.95988,58.619736,0.0,65.41631,0.0,119.85329,0.0,0.0,0.0,63.000504,59.882896,9.421895,0.0,0.0,41.96359,0.0,1.2722944,0.0,0.0,54.426773,0.0,0.0,0.0,49.148865,0.0,0.0,61.15543,0.0,0.0,0.0,0.0,0.0,0.0,211.17506,0.0,55.60893,118.18649,47.52982,44.830597,0.0,0.0,8.663724,197.68443,199.64763,0.0,0.0,119.06033,46.425716,49.269726,0.0,80.77545,0.0,27.951225,67.85281,0.0,0.0,28,1
1151,202.38864,0.0,0.0,0.0,0.0,205.12921,0.0,183.06499,180.94754,58.615788,0.0,65.41186,0.0,119.84511,0.0,0.0,0.0,62.996212,59.878807,9.421238,0.0,0.0,41.960747,0.0,1.272206,0.0,0.0,54.423046,0.0,0.0,0.0,49.145485,0.0,0.0,61.151257,0.0,0.0,0.0,0.0,0.0,0.0,211.16068,0.0,55.605106,118.17847,47.526592,44.82758,0.0,0.0,8.663126,197.67097,199.63406,0.0,0.0,119.052246,46.42256,49.26635,0.0,80.76994,0.0,27.949308,67.848206,0.0,0.0,28,1
1429,202.36441,0.0,0.0,0.0,0.0,205.10466,0.0,183.04315,180.92586,58.60885,0.0,65.40404,0.0,119.83074,0.0,0.0,0.0,62.988663,59.87163,9.420083,0.0,0.0,41.955753,0.0,1.2720515,0.0,0.0,54.416504,0.0,0.0,0.0,49.139553,0.0,0.0,61.14392,0.0,0.0,0.0,0.0,0.0,0.0,211.13539,0.0,55.59839,118.16435,47.52092,44.822273,0.0,0.0,8.662078,197.64728,199.61021,0.0,0.0,119.03802,46.41702,49.260418,0.0,80.76026,0.0,27.94594,67.84011,0.0,0.0,28,1
1430,202.35365,0.0,0.0,0.0,0.0,205.09375,0.0,183.03345,180.91621,58.605766,0.0,65.40056,0.0,119.82435,0.0,0.0,0.0,62.985313,59.868435,9.41957,0.0,0.0,41.95353,0.0,1.2719828,0.0,0.0,54.413593,0.0,0.0,0.0,49.13691,0.0,0.0,61.14066,0.0,0.0,0.0,0.0,0.0,0.0,211.12416,0.0,55.595398,118.15808,47.518402,44.819912,0.0,0.0,8.661609,197.63675,199.59961,0.0,0.0,119.0317,46.414555,49.257786,0.0,80.75595,0.0,27.944443,67.83652,0.0,0.0,28,1
1577,202.39926,0.0,0.0,0.0,0.0,205.14,0.0,183.07458,180.95706,58.61883,0.0,65.41529,0.0,119.85142,0.0,0.0,0.0,62.999523,59.88196,9.421744,0.0,0.0,41.96294,0.0,1.2722739,0.0,0.0,54.42592,0.0,0.0,0.0,49.14809,0.0,0.0,61.154476,0.0,0.0,0.0,0.0,0.0,0.0,211.17178,0.0,55.608055,118.184654,47.529083,44.82991,0.0,0.0,8.663589,197.68137,199.64453,0.0,0.0,119.05848,46.424995,49.268955,0.0,80.77419,0.0,27.950787,67.85176,0.0,0.0,28,1
1578,202.4148,0.0,0.0,0.0,0.0,205.15573,0.0,183.0886,180.97098,58.62328,0.0,65.42031,0.0,119.86063,0.0,0.0,0.0,63.00436,59.886562,9.422484,0.0,0.0,41.966145,0.0,1.2723733,0.0,0.0,54.430122,0.0,0.0,0.0,49.1519,0.0,0.0,61.159176,0.0,0.0,0.0,0.0,0.0,0.0,211.18799,0.0,55.612366,118.1937,47.53272,44.833313,0.0,0.0,8.664264,197.69655,199.65984,0.0,0.0,119.067604,46.42855,49.272755,0.0,80.7804,0.0,27.952946,67.85695,0.0,0.0,28,1
1595,202.40552,0.0,0.0,0.0,0.0,205.14633,0.0,183.08022,180.96266,58.62062,0.0,65.417305,0.0,119.855125,0.0,0.0,0.0,63.001472,59.883816,9.422042,0.0,0.0,41.96423,0.0,1.2723134,0.0,0.0,54.42761,0.0,0.0,0.0,49.149624,0.0,0.0,61.15637,0.0,0.0,0.0,0.0,0.0,0.0,211.1783,0.0,55.60979,118.18829,47.53055,44.83128,0.0,0.0,8.663863,197.68747,199.6507,0.0,0.0,119.06215,46.426426,49.270485,0.0,80.77669,0.0,27.951654,67.85385,0.0,0.0,28,1
1652,202.37271,0.0,0.0,0.0,0.0,205.11307,0.0,183.05063,180.93327,58.611225,0.0,65.40672,0.0,119.83566,0.0,0.0,0.0,62.991253,59.87409,9.420479,0.0,0.0,41.957462,0.0,1.2721046,0.0,0.0,54.418743,0.0,0.0,0.0,49.141582,0.0,0.0,61.14643,0.0,0.0,0.0,0.0,0.0,0.0,211.14406,0.0,55.60069,118.16918,47.52286,44.82409,0.0,0.0,8.662436,197.65538,199.61838,0.0,0.0,119.04289,46.41892,49.262455,0.0,80.76357,0.0,27.947094,67.84289,0.0,0.0,28,1
1689,202.4248,0.0,0.0,0.0,0.0,205.1659,0.0,183.09763,180.97995,58.626152,0.0,65.42354,0.0,119.86658,0.0,0.0,0.0,63.007484,59.889534,9.422963,0.0,0.0,41.968216,0.0,1.2724366,0.0,0.0,54.43283,0.0,0.0,0.0,49.154358,0.0,0.0,61.16221,0.0,0.0,0.0,0.0,0.0,0.0,211.19844,0.0,55.615147,118.19955,47.535065,44.835506,0.0,0.0,8.6647,197.70634,199.6697,0.0,0.0,119.07348,46.430843,49.275208,0.0,80.78441,0.0,27.95434,67.8603,0.0,0.0,28,1
1690,202.41359,0.0,0.0,0.0,0.0,205.15453,0.0,183.08751,180.96991,58.62294,0.0,65.41992,0.0,119.859924,0.0,0.0,0.0,63.00399,59.886208,9.422428,0.0,0.0,41.9659,0.0,1.2723657,0.0,0.0,54.429794,0.0,0.0,0.0,49.151604,0.0,0.0,61.158817,0.0,0.0,0.0,0.0,0.0,0.0,211.18674,0.0,55.612034,118.19301,47.532436,44.83305,0.0,0.0,8.664216,197.69539,199.65865,0.0,0.0,119.066895,46.428276,49.27246,0.0,80.77992,0.0,27.95278,67.85655,0.0,0.0,28,1
1691,202.36572,0.0,0.0,0.0,0.0,205.10599,0.0,183.04433,180.92702,58.609222,0.0,65.40446,0.0,119.83151,0.0,0.0,0.0,62.989067,59.872013,9.420145,0.0,0.0,41.956017,0.0,1.2720599,0.0,0.0,54.41685,0.0,0.0,0.0,49.13987,0.0,0.0,61.144314,0.0,0.0,0.0,0.0,0.0,0.0,211.13675,0.0,55.598747,118.16511,47.521225,44.822556,0.0,0.0,8.662135,197.64854,199.6115,0.0,0.0,119.03878,46.417316,49.26074,0.0,80.76078,0.0,27.946121,67.840546,0.0,0.0,28,1
1692,202.3687,0.0,0.0,0.0,0.0,205.109,0.0,183.04701,180.92969,58.610073,0.0,65.40542,0.0,119.833275,0.0,0.0,0.0,62.989994,59.8729,9.420287,0.0,0.0,41.95663,0.0,1.2720791,0.0,0.0,54.417656,0.0,0.0,0.0,49.140602,0.0,0.0,61.145214,0.0,0.0,0.0,0.0,0.0,0.0,211.13986,0.0,55.599575,118.16684,47.521923,44.823208,0.0,0.0,8.662265,197.65146,199.61443,0.0,0.0,119.040535,46.418,49.261467,0.0,80.76197,0.0,27.946535,67.841545,0.0,0.0,28,1
1693,202.38083,0.0,0.0,0.0,0.0,205.12129,0.0,183.05795,180.94055,58.61355,0.0,65.40934,0.0,119.84048,0.0,0.0,0.0,62.99378,59.87649,9.420865,0.0,0.0,41.959137,0.0,1.2721566,0.0,0.0,54.420937,0.0,0.0,0.0,49.143574,0.0,0.0,61.14889,0.0,0.0,0.0,0.0,0.0,0.0,211.15253,0.0,55.602943,118.17391,47.52477,44.82587,0.0,0.0,8.662787,197.66333,199.62637,0.0,0.0,119.04765,46.420776,49.26444,0.0,80.76682,0.0,27.948223,67.8456,0.0,0.0,28,1
1694,202.37906,0.0,0.0,0.0,0.0,205.1195,0.0,183.05637,180.93896,58.613045,0.0,65.40877,0.0,119.83943,0.0,0.0,0.0,62.99323,59.87597,9.420781,0.0,0.0,41.958775,0.0,1.2721449,0.0,0.0,54.42046,0.0,0.0,0.0,49.14314,0.0,0.0,61.148357,0.0,0.0,0.0,0.0,0.0,0.0,211.1507,0.0,55.60245,118.17288,47.52435,44.82548,0.0,0.0,8.662711,197.66159,199.62463,0.0,0.0,119.046616,46.420372,49.264004,0.0,80.76611,0.0,27.947975,67.84501,0.0,0.0,28,1
1695,202.37605,0.0,0.0,0.0,0.0,205.11646,0.0,183.05365,180.93628,58.612183,0.0,65.4078,0.0,119.83764,0.0,0.0,0.0,62.992287,59.875076,9.420638,0.0,0.0,41.958153,0.0,1.2721261,0.0,0.0,54.419647,0.0,0.0,0.0,49.142403,0.0,0.0,61.14744,0.0,0.0,0.0,0.0,0.0,0.0,211.14754,0.0,55.601612,118.17113,47.523643,44.82482,0.0,0.0,8.662583,197.65866,199.62167,0.0,0.0,119.04485,46.41968,49.263268,0.0,80.764915,0.0,27.947557,67.844,0.0,0.0,28,1
1696,202.37828,0.0,0.0,0.0,0.0,205.11871,0.0,183.05565,180.93828,58.61282,0.0,65.408516,0.0,119.83897,0.0,0.0,0.0,62.99299,59.875744,9.420744,0.0,0.0,41.95861,0.0,1.27214,0.0,0.0,54.42025,0.0,0.0,0.0,49.142952,0.0,0.0,61.14812,0.0,0.0,0.0,0.0,0.0,0.0,211.14987,0.0,55.602234,118.17243,47.52417,44.82531,0.0,0.0,8.662679,197.66084,199.62387,0.0,0.0,119.046165,46.420193,49.263817,0.0,80.7658,0.0,27.947868,67.84475,0.0,0.0,28,1
1697,202.41,0.0,0.0,0.0,0.0,205.15088,0.0,183.08426,180.96667,58.621906,0.0,65.418755,0.0,119.85778,0.0,0.0,0.0,63.002865,59.88514,9.422256,0.0,0.0,41.965157,0.0,1.272342,0.0,0.0,54.42882,0.0,0.0,0.0,49.150723,0.0,0.0,61.157722,0.0,0.0,0.0,0.0,0.0,0.0,211.18298,0.0,55.611034,118.19091,47.531597,44.83226,0.0,0.0,8.664053,197.69186,199.6551,0.0,0.0,119.06478,46.427452,49.27158,0.0,80.77848,0.0,27.952278,67.85535,0.0,0.0,28,1
1699,202.3714,0.0,0.0,0.0,0.0,205.11174,0.0,183.04944,180.9321,58.610847,0.0,65.40629,0.0,119.83488,0.0,0.0,0.0,62.990837,59.8737,9.420416,0.0,0.0,41.95719,0.0,1.2720963,0.0,0.0,54.418385,0.0,0.0,0.0,49.141262,0.0,0.0,61.146034,0.0,0.0,0.0,0.0,0.0,0.0,211.14267,0.0,55.60032,118.16841,47.52256,44.823803,0.0,0.0,8.66238,197.6541,199.61708,0.0,0.0,119.042114,46.418617,49.262135,0.0,80.763054,0.0,27.94691,67.842445,0.0,0.0,28,1
1700,202.37491,0.0,0.0,0.0,0.0,205.1153,0.0,183.05261,180.93524,58.611855,0.0,65.40743,0.0,119.83697,0.0,0.0,0.0,62.991936,59.874737,9.420584,0.0,0.0,41.957916,0.0,1.272118,0.0,0.0,54.41934,0.0,0.0,0.0,49.142124,0.0,0.0,61.1471,0.0,0.0,0.0,0.0,0.0,0.0,211.14635,0.0,55.601295,118.17046,47.523376,44.82457,0.0,0.0,8.662533,197.65755,199.62054,0.0,0.0,119.044174,46.419422,49.262993,0.0,80.76446,0.0,27.9474,67.84362,0.0,0.0,28,1
1701,202.38454,0.0,0.0,0.0,0.0,205.12506,0.0,183.0613,180.94388,58.614613,0.0,65.41053,0.0,119.842674,0.0,0.0,0.0,62.99493,59.87759,9.4210415,0.0,0.0,41.959904,0.0,1.2721794,0.0,0.0,54.42194,0.0,0.0,0.0,49.14448,0.0,0.0,61.150013,0.0,0.0,0.0,0.0,0.0,0.0,211.1564,0.0,55.60397,118.17607,47.52563,44.82668,0.0,0.0,8.662953,197.66696,199.63002,0.0,0.0,119.049835,46.421623,49.265347,0.0,80.7683,0.0,27.948738,67.84683,0.0,0.0,28,1
1702,202.39177,0.0,0.0,0.0,0.0,205.1324,0.0,183.06783,180.95035,58.616684,0.0,65.41287,0.0,119.84697,0.0,0.0,0.0,62.99719,59.87974,9.421387,0.0,0.0,41.961395,0.0,1.2722255,0.0,0.0,54.423893,0.0,0.0,0.0,49.146255,0.0,0.0,61.152203,0.0,0.0,0.0,0.0,0.0,0.0,211.16396,0.0,55.605976,118.18029,47.527325,44.828266,0.0,0.0,8.663263,197.67403,199.63715,0.0,0.0,119.054085,46.42328,49.267117,0.0,80.771194,0.0,27.949743,67.84925,0.0,0.0,28,1
1703,202.38284,0.0,0.0,0.0,0.0,205.12334,0.0,183.05977,180.94235,58.614124,0.0,65.40998,0.0,119.84167,0.0,0.0,0.0,62.9944,59.877087,9.420961,0.0,0.0,41.959553,0.0,1.2721689,0.0,0.0,54.421482,0.0,0.0,0.0,49.144066,0.0,0.0,61.149498,0.0,0.0,0.0,0.0,0.0,0.0,211.15462,0.0,55.6035,118.17508,47.525238,44.82631,0.0,0.0,8.662881,197.6653,199.62834,0.0,0.0,119.048836,46.421234,49.26493,0.0,80.767624,0.0,27.948502,67.84627,0.0,0.0,28,1
1704,202.36641,0.0,0.0,0.0,0.0,205.10669,0.0,183.04495,180.92764,58.60942,0.0,65.404686,0.0,119.83192,0.0,0.0,0.0,62.98929,59.87222,9.420178,0.0,0.0,41.95616,0.0,1.2720639,0.0,0.0,54.41704,0.0,0.0,0.0,49.14004,0.0,0.0,61.144524,0.0,0.0,0.0,0.0,0.0,0.0,211.13748,0.0,55.598938,118.16551,47.521385,44.82271,0.0,0.0,8.662165,197.64922,199.61217,0.0,0.0,119.03919,46.417477,49.26091,0.0,80.761055,0.0,27.946217,67.84078,0.0,0.0,28,1
1705,202.36102,0.0,0.0,0.0,0.0,205.10123,0.0,183.04008,180.9228,58.607876,0.0,65.40294,0.0,119.82873,0.0,0.0,0.0,62.987606,59.87062,9.419922,0.0,0.0,41.955048,0.0,1.2720295,0.0,0.0,54.415585,0.0,0.0,0.0,49.13872,0.0,0.0,61.142895,0.0,0.0,0.0,0.0,0.0,0.0,211.13185,0.0,55.597443,118.16237,47.52013,44.82153,0.0,0.0,8.661926,197.64397,199.60687,0.0,0.0,119.03603,46.41624,49.25959,0.0,80.7589,0.0,27.945469,67.83898,0.0,0.0,28,1
1736,202.42342,0.0,0.0,0.0,0.0,205.16447,0.0,183.09636,180.97868,58.62575,0.0,65.42309,0.0,119.865746,0.0,0.0,0.0,63.007042,59.889122,9.422896,0.0,0.0,41.967926,0.0,1.2724282,0.0,0.0,54.432453,0.0,0.0,0.0,49.154015,0.0,0.0,61.16179,0.0,0.0,0.0,0.0,0.0,0.0,211.19699,0.0,55.614758,118.19872,47.53474,44.8352,0.0,0.0,8.66464,197.70499,199.66832,0.0,0.0,119.072655,46.430523,49.274868,0.0,80.783844,0.0,27.954145,67.85983,0.0,0.0,28,1
1737,202.41934,0.0,0.0,0.0,0.0,205.16035,0.0,183.0927,180.97505,58.624584,0.0,65.421776,0.0,119.86333,0.0,0.0,0.0,63.005783,59.887913,9.422702,0.0,0.0,41.967083,0.0,1.2724023,0.0,0.0,54.43135,0.0,0.0,0.0,49.153015,0.0,0.0,61.160557,0.0,0.0,0.0,0.0,0.0,0.0,211.19273,0.0,55.61363,118.196365,47.533787,44.83431,0.0,0.0,8.664465,197.701,199.6643,0.0,0.0,119.070274,46.429592,49.273872,0.0,80.78222,0.0,27.953579,67.858475,0.0,0.0,28,1
1816,202.37935,0.0,0.0,0.0,0.0,205.11978,0.0,183.05661,180.93922,58.613125,0.0,65.40885,0.0,119.83959,0.0,0.0,0.0,62.993317,59.876053,9.4207945,0.0,0.0,41.958828,0.0,1.272147,0.0,0.0,54.420536,0.0,0.0,0.0,49.143208,0.0,0.0,61.14844,0.0,0.0,0.0,0.0,0.0,0.0,211.15097,0.0,55.602528,118.17304,47.524418,44.825542,0.0,0.0,8.662726,197.66188,199.62491,0.0,0.0,119.04678,46.420437,49.264076,0.0,80.76623,0.0,27.948015,67.8451,0.0,0.0,28,1
1817,202.3861,0.0,0.0,0.0,0.0,205.12663,0.0,183.0627,180.94527,58.61506,0.0,65.41104,0.0,119.8436,0.0,0.0,0.0,62.99542,59.878056,9.421117,0.0,0.0,41.960224,0.0,1.2721902,0.0,0.0,54.42236,0.0,0.0,0.0,49.144863,0.0,0.0,61.150486,0.0,0.0,0.0,0.0,0.0,0.0,211.15802,0.0,55.6044,118.17698,47.526,44.827023,0.0,0.0,8.663018,197.66847,199.63156,0.0,0.0,119.05074,46.42198,49.265728,0.0,80.76893,0.0,27.948954,67.84736,0.0,0.0,28,1
1839,202.4147,0.0,0.0,0.0,0.0,205.15564,0.0,183.0885,180.9709,58.623253,0.0,65.42027,0.0,119.86058,0.0,0.0,0.0,63.004333,59.88654,9.422482,0.0,0.0,41.96613,0.0,1.2723722,0.0,0.0,54.430096,0.0,0.0,0.0,49.151875,0.0,0.0,61.15915,0.0,0.0,0.0,0.0,0.0,0.0,211.1879,0.0,55.612343,118.19365,47.5327,44.833294,0.0,0.0,8.664261,197.69647,199.65974,0.0,0.0,119.06754,46.42853,49.27273,0.0,80.780365,0.0,27.952934,67.856926,0.0,0.0,28,1
1840,202.35875,0.0,0.0,0.0,0.0,205.0989,0.0,183.03804,180.92076,58.607224,0.0,65.40221,0.0,119.82737,0.0,0.0,0.0,62.9869,59.86995,9.419812,0.0,0.0,41.95458,0.0,1.2720151,0.0,0.0,54.414967,0.0,0.0,0.0,49.13816,0.0,0.0,61.1422,0.0,0.0,0.0,0.0,0.0,0.0,211.12947,0.0,55.59681,118.16104,47.519592,44.821026,0.0,0.0,8.661834,197.64172,199.60463,0.0,0.0,119.03469,46.41572,49.25903,0.0,80.75799,0.0,27.94515,67.83822,0.0,0.0,28,1
1841,202.35992,0.0,0.0,0.0,0.0,205.1001,0.0,183.0391,180.92181,58.60756,0.0,65.40259,0.0,119.82807,0.0,0.0,0.0,62.987263,59.870296,9.419868,0.0,0.0,41.954823,0.0,1.272023,0.0,0.0,54.415287,0.0,0.0,0.0,49.138447,0.0,0.0,61.14256,0.0,0.0,0.0,0.0,0.0,0.0,211.13069,0.0,55.597137,118.16173,47.51987,44.821285,0.0,0.0,8.661881,197.64287,199.60579,0.0,0.0,119.035385,46.41599,49.25932,0.0,80.75846,0.0,27.945312,67.83861,0.0,0.0,28,1
1842,202.37784,0.0,0.0,0.0,0.0,205.11826,0.0,183.05525,180.93787,58.61269,0.0,65.40837,0.0,119.8387,0.0,0.0,0.0,62.992844,59.87561,9.420723,0.0,0.0,41.95852,0.0,1.2721367,0.0,0.0,54.420128,0.0,0.0,0.0,49.142838,0.0,0.0,61.147984,0.0,0.0,0.0,0.0,0.0,0.0,211.1494,0.0,55.602108,118.172165,47.52406,44.82521,0.0,0.0,8.662659,197.6604,199.62343,0.0,0.0,119.0459,46.42009,49.263706,0.0,80.765625,0.0,27.947805,67.8446,0.0,0.0,28,1
1843,202.36995,0.0,0.0,0.0,0.0,205.11026,0.0,183.04814,180.9308,58.61043,0.0,65.405815,0.0,119.834015,0.0,0.0,0.0,62.990387,59.87327,9.420346,0.0,0.0,41.95689,0.0,1.2720863,0.0,0.0,54.417995,0.0,0.0,0.0,49.140903,0.0,0.0,61.145596,0.0,0.0,0.0,0.0,0.0,0.0,211.14116,0.0,55.59992,118.16757,47.522217,44.823483,0.0,0.0,8.662317,197.65268,199.61565,0.0,0.0,119.04126,46.41828,49.261772,0.0,80.76247,0.0,27.946709,67.84196,0.0,0.0,28,1
1844,202.38098,0.0,0.0,0.0,0.0,205.12146,0.0,183.05809,180.94069,58.613594,0.0,65.40939,0.0,119.84057,0.0,0.0,0.0,62.993824,59.87654,9.420874,0.0,0.0,41.95917,0.0,1.2721571,0.0,0.0,54.42098,0.0,0.0,0.0,49.143612,0.0,0.0,61.14894,0.0,0.0,0.0,0.0,0.0,0.0,211.1527,0.0,55.60298,118.174,47.5248,44.825905,0.0,0.0,8.662794,197.66348,199.62653,0.0,0.0,119.04775,46.42081,49.264473,0.0,80.766884,0.0,27.948244,67.84565,0.0,0.0,28,1
1847,202.43094,0.0,0.0,0.0,0.0,205.1721,0.0,183.10315,180.98544,58.627907,0.0,65.42552,0.0,119.87021,0.0,0.0,0.0,63.00939,59.89135,9.423255,0.0,0.0,41.96948,0.0,1.2724762,0.0,0.0,54.434486,0.0,0.0,0.0,49.155857,0.0,0.0,61.16407,0.0,0.0,0.0,0.0,0.0,0.0,211.20485,0.0,55.616848,118.20312,47.5365,44.836853,0.0,0.0,8.664965,197.71234,199.67574,0.0,0.0,119.07708,46.432247,49.276707,0.0,80.78686,0.0,27.955193,67.86234,0.0,0.0,28,1
1848,202.41776,0.0,0.0,0.0,0.0,205.15874,0.0,183.09125,180.97362,58.62413,0.0,65.421265,0.0,119.86239,0.0,0.0,0.0,63.00528,59.88744,9.4226265,0.0,0.0,41.966755,0.0,1.2723917,0.0,0.0,54.43092,0.0,0.0,0.0,49.152622,0.0,0.0,61.160072,0.0,0.0,0.0,0.0,0.0,0.0,211.19107,0.0,55.613186,118.195435,47.53341,44.83396,0.0,0.0,8.664394,197.69945,199.66275,0.0,0.0,119.069336,46.429226,49.273483,0.0,80.781586,0.0,27.95336,67.85793,0.0,0.0,28,1
1849,202.41466,0.0,0.0,0.0,0.0,205.1556,0.0,183.08846,180.97086,58.62324,0.0,65.420265,0.0,119.86055,0.0,0.0,0.0,63.00432,59.886528,9.422479,0.0,0.0,41.966118,0.0,1.2723718,0.0,0.0,54.43008,0.0,0.0,0.0,49.151863,0.0,0.0,61.159134,0.0,0.0,0.0,0.0,0.0,0.0,211.18784,0.0,55.612328,118.19362,47.532684,44.833282,0.0,0.0,8.664256,197.69641,199.65968,0.0,0.0,119.06751,46.428516,49.272724,0.0,80.78034,0.0,27.952927,67.8569,0.0,0.0,28,1
1854,202.35934,0.0,0.0,0.0,0.0,205.09952,0.0,183.03857,180.92131,58.607395,0.0,65.402405,0.0,119.82773,0.0,0.0,0.0,62.987083,59.870125,9.419841,0.0,0.0,41.954704,0.0,1.2720189,0.0,0.0,54.41513,0.0,0.0,0.0,49.138306,0.0,0.0,61.142387,0.0,0.0,0.0,0.0,0.0,0.0,211.13011,0.0,55.596977,118.1614,47.519733,44.82116,0.0,0.0,8.66186,197.64232,199.60522,0.0,0.0,119.03504,46.41586,49.25918,0.0,80.75823,0.0,27.945234,67.83842,0.0,0.0,28,1
1855,202.35776,0.0,0.0,0.0,0.0,205.0979,0.0,183.03714,180.91989,58.60694,0.0,65.401886,0.0,119.82678,0.0,0.0,0.0,62.98659,59.86965,9.419765,0.0,0.0,41.954376,0.0,1.2720094,0.0,0.0,54.4147,0.0,0.0,0.0,49.137917,0.0,0.0,61.1419,0.0,0.0,0.0,0.0,0.0,0.0,211.12845,0.0,55.59654,118.16047,47.519363,44.820812,0.0,0.0,8.66179,197.64076,199.60365,0.0,0.0,119.0341,46.415493,49.25879,0.0,80.75759,0.0,27.945013,67.83788,0.0,0.0,28,1
1861,202.38902,0.0,0.0,0.0,0.0,205.1296,0.0,183.06534,180.94789,58.615894,0.0,65.41199,0.0,119.84534,0.0,0.0,0.0,62.99633,59.87892,9.421256,0.0,0.0,41.960827,0.0,1.272208,0.0,0.0,54.42315,0.0,0.0,0.0,49.14558,0.0,0.0,61.15137,0.0,0.0,0.0,0.0,0.0,0.0,211.16107,0.0,55.605213,118.17869,47.526684,44.827663,0.0,0.0,8.663143,197.67134,199.63445,0.0,0.0,119.05247,46.42265,49.26644,0.0,80.770096,0.0,27.949362,67.848335,0.0,0.0,28,1
1862,202.39021,0.0,0.0,0.0,0.0,205.13081,0.0,183.06642,180.94896,58.616238,0.0,65.41236,0.0,119.84605,0.0,0.0,0.0,62.9967,59.879272,9.421313,0.0,0.0,41.96107,0.0,1.2722156,0.0,0.0,54.423473,0.0,0.0,0.0,49.145874,0.0,0.0,61.151733,0.0,0.0,0.0,0.0,0.0,0.0,211.16232,0.0,55.605545,118.17938,47.526966,44.827927,0.0,0.0,8.6631975,197.6725,199.63562,0.0,0.0,119.05316,46.422924,49.266735,0.0,80.77058,0.0,27.949528,67.84874,0.0,0.0,28,1
1872,202.37535,0.0,0.0,0.0,0.0,205.11575,0.0,183.05302,180.93565,58.611984,0.0,65.40757,0.0,119.837234,0.0,0.0,0.0,62.992073,59.874874,9.420605,0.0,0.0,41.958008,0.0,1.2721212,0.0,0.0,54.419456,0.0,0.0,0.0,49.14223,0.0,0.0,61.147232,0.0,0.0,0.0,0.0,0.0,0.0,211.14682,0.0,55.601425,118.17072,47.523487,44.82467,0.0,0.0,8.662554,197.65797,199.62099,0.0,0.0,119.04445,46.419525,49.263103,0.0,80.76463,0.0,27.94746,67.84377,0.0,0.0,28,1
1873,202.37457,0.0,0.0,0.0,0.0,205.11494,0.0,183.0523,180.93494,58.611755,0.0,65.40731,0.0,119.836754,0.0,0.0,0.0,62.99183,59.87464,9.420567,0.0,0.0,41.957844,0.0,1.2721164,0.0,0.0,54.419243,0.0,0.0,0.0,49.14204,0.0,0.0,61.14699,0.0,0.0,0.0,0.0,0.0,0.0,211.14598,0.0,55.6012,118.17026,47.5233,44.824497,0.0,0.0,8.662515,197.6572,199.62021,0.0,0.0,119.043976,46.419342,49.262905,0.0,80.76432,0.0,27.947351,67.8435,0.0,0.0,28,1
